name,price,discount,url,image,rating,comments
Mỏ hàn nhiệt điều chỉnh nhiệt độ 80w màn hình LCD hiển thị nhiệt cao cấp 220V,"109,000", -27%,https://www.lazada.vn/products/pdp-i2048437337-s9560838787.html?pvid=3bc24c63-f954-4926-ba1f-e7948a0bb978&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A9560838787%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A3bc24c63-f954-4926-ba1f-e7948a0bb978%3BoriginPrice%3A109000%3BdisplayPrice%3A109000%3BsinglePromotionId%3A900000052212796%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734813798,https://img.lazcdn.com/g/p/5de9b43008d789e495b67cb30b63304c.png_400x400q80.png,96,(195)
[BẢO HÀNH TOÀN QUỐC - TẶNG CÁP SẠC NHANH 39K ] - PIN DỰ PHÒNG LCD MẶT GƯƠNG DUNG LƯỢNG 30000MAH - SẠC DỰ PHÒNG CÓ ĐÈN LED HIỂN THỊ DUNG LƯỢNG PIN - HỖ TRỢ SẠC NHANH,"69,910", -93%,https://www.lazada.vn/products/pdp-i2587994059-s12606355933.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A12606355933%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A69910%3BdisplayPrice%3A69910%3BsinglePromotionId%3A900000051332024%3BsingleToolCode%3AflashSale%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,https://img.lazcdn.com/g/p/8406d600d6e86ddee15613f2551a15f5.png_400x400q80.png,86,(423)
balo nam đi học thời trang cặp học sinh phong cách ulzzang ba lô du lịch thể thao giá rẻ,"36,900", -33%,https://www.lazada.vn/products/pdp-i2419850680-s12115354749.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A12115354749%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A36900%3BdisplayPrice%3A36900%3BsinglePromotionId%3A900000052212796%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,96,(1026)
Trung Nguyên Legend - Cà phê sữa hòa tan G7 3in1 - Bịch 100 sticks x 16gr (gói dài),"329,000", -10%,https://www.lazada.vn/products/pdp-i352128317-s575900245.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A575900245%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A329000%3BdisplayPrice%3A329000%3BsinglePromotionId%3A900000052212796%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,100,(9589)
Deere Jack  🌺【Miễn Phí Vận Chuyển】🌺New women's bag fashion one shoulder bag canvas bag cute handbag student school bag large capacity Tote bag,"29,000", -56%,https://www.lazada.vn/products/pdp-i2248628464-s10813877328.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A10813877328%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A29000%3BdisplayPrice%3A29000%3BsinglePromotionId%3A900000051768079%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,98,(511)
MS39 Quần Baggy Nữ Vải Đũi Thái Cạp Chun Nhẹ Mát,"60,000", -57%,https://www.lazada.vn/products/pdp-i1362361945-s8443368416.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A8443368416%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A60000%3BdisplayPrice%3A60000%3BsinglePromotionId%3A900000052212796%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,98,(4700)
[15.9 - 17.9 Voucher 18% CHO ĐƠN TỪ 199K]Kokomi Đại Mì Xào 90 Vị Bò Xốt Cà thùng 30gói x  95gr,"151,000", -23%,https://www.lazada.vn/products/pdp-i2838008035-s13801149555.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A13801149555%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A151000%3BdisplayPrice%3A151000%3BsinglePromotionId%3A900000052212796%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,100,(952)
"Vòng tay hạt pha lê may mắn cho phụ nữ, vòng tay bạc hình bướm, mặt trăng, ngôi sao, phụ kiện trang sức","3,000", -94%,https://www.lazada.vn/products/pdp-i3090753009-s14831646961.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A14831646961%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A3000%3BdisplayPrice%3A3000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,96,(262)
Sữa bột Dành cho người tiểu đường Vinamilk Sure Diecerna 900g,"614,752", -20%,https://www.lazada.vn/products/pdp-i304126863-s486334176.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A486334176%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A614752%3BdisplayPrice%3A614752%3BsinglePromotionId%3A900000052212796%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,100,(17756)
Dưỡng chất giảm mụn 3 tác động La Roche-Posay Effaclar Serum 30ml,"992,000", -11%,https://www.lazada.vn/products/pdp-i1083238627-s3749012818.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A3749012818%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A992000%3BdisplayPrice%3A992000%3BsinglePromotionId%3A900000052384018%3BsingleToolCode%3AmillionSubsidy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,96,(2244)
"Áo Mưa Dây Kéo Trước,Măng Tô,Ích kỷ ,ThờI Trang .Chất Liệu Vải Dù Da Cá,Tổ Ong,siêu nhẹ Cao Cấp đường may tỉ mỉ chắc chắn","113,000", -25%,https://www.lazada.vn/products/pdp-i2425549123-s13073105974.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A13073105974%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A113000%3BdisplayPrice%3A113000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,https://img.lazcdn.com/g/p/128620994f0a2b910b6a4be5e938e305.jpg_400x400q80.jpg,98,(189)
"Smillee extra whitening, tooth White from 2-6 tone after a show that the air is breathing confident. It is authentic","799,000", -38%,https://www.lazada.vn/products/pdp-i2497845049-s13230995165.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A13230995165%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A799000%3BdisplayPrice%3A799000%3BsinglePromotionId%3A900000052352222%3BsingleToolCode%3AflashSale%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,98,(1200)
"Máy sấy tóc Nanoe dưỡng ẩm, chăm sóc tóc và da đầu Panasonic EH-NA27PN645 – Thiết kế thời trang - Tay cầm gập gọn, dễ dàng mang theo - Công Suất 1200W - Hàng Chính Hãng - Bảo hành 1","1,380,000", -30%,https://www.lazada.vn/products/pdp-i247504109-s663494847.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A663494847%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A1380000%3BdisplayPrice%3A1380000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,100,(715)
"á đỡ điện thoại để bàn FP3 gấp gọn đa năng chất liệu nhựa cao cấp cho điện thoại, ipad","19,000", -32%,https://www.lazada.vn/products/pdp-i1800644630-s8095733366.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A8095733366%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A19000%3BdisplayPrice%3A19000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,https://img.lazcdn.com/g/p/183b44941488aef0ba09421269cfa201.png_400x400q80.png,92,(90)
H2C Rearview Mirror with 306 Degree Rotating Leg Meets Traffic Standards Model F70 - F78 - Caoduongracing Motorcycle Spare Parts,"85,500", -29%,https://www.lazada.vn/products/pdp-i3006108347-s15117030835.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A15117030835%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A85500%3BdisplayPrice%3A85500%3BsinglePromotionId%3A900000051332024%3BsingleToolCode%3AflashSale%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,https://img.lazcdn.com/g/p/6e4e1cef1c84c7bfd90959caf33e3863.jpg_400x400q80.jpg,92,(39)
Dép Nam Quai Ngang Da DONAVY Thịnh Hành D.OG,"31,980", -54%,https://www.lazada.vn/products/pdp-i1230312942-s4564372632.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A4564372632%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A31980%3BdisplayPrice%3A31980%3BsinglePromotionId%3A900000052212796%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,https://img.lazcdn.com/g/p/ef1054acdfa078220ea7fe3d0a94a845.png_400x400q80.png,98,(248)
"Son COLORKEY Watery Tint Bền Màu Lâu Trôi, Không Dính Cốc, Siêu Mịn Môi 1.8g","199,000", -9%,https://www.lazada.vn/products/pdp-i2591534185-s12619548064.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A12619548064%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A199000%3BdisplayPrice%3A199000%3BsinglePromotionId%3A900000051768079%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,98,(207)
(MEGA SALE 9.9)Cốc giữ nhiệt inox 304 Elmich EL8309 dung tích 900ml,"319,000", -47%,https://www.lazada.vn/products/pdp-i2439245155-s12034585479.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A12034585479%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A319000%3BdisplayPrice%3A319000%3BsinglePromotionId%3A900000052234892%3BsingleToolCode%3AflashSale%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,100,(983)
mise en scène Perfect Serum Super Rich 80ml,"284,000",No discount,https://www.lazada.vn/products/pdp-i2656627977-s12978666317.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A12978666317%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A284000%3BdisplayPrice%3A284000%3BsinglePromotionId%3A900000052352222%3BsingleToolCode%3AflashSale%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,100,(31)
Dép quai ngang PUMA Unisex Leadcat Màu Đen,"585,000", -10%,https://www.lazada.vn/products/pdp-i2787256637-s13603483186.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A13603483186%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A585000%3BdisplayPrice%3A585000%3BsinglePromotionId%3A900000051768079%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,100,(88)
"[XẢ KHO - GIÁ RẺ SỐC]  điện thoại Y56 5G ram 8G/256G 2sim Chính Hãng màn hình to, Camera siêu đẹp, cấu hình khủng, Cày Game nặng siêu mượt mà- máy đủ màu CMS","258,000", -37%,https://www.lazada.vn/products/pdp-i2860066512-s13882759383.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A13882759383%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A258000%3BdisplayPrice%3A258000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,https://img.lazcdn.com/g/p/6e9fdf47edb2b3adf834b07886290a94.jpg_400x400q80.jpg,96,(52)
Thùng 24 Chai Nước Giải Khát Revive Không Calo (450ml/chai),"209,000", -25%,https://www.lazada.vn/products/pdp-i2454931484-s12066974796.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A12066974796%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A209000%3BdisplayPrice%3A209000%3BsinglePromotionId%3A900000052212796%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,100,(208)
[BH 1 năm] Máy Xay Nấu Đa Năng Kangaroo 1.35 Lít KGNM135B01 - ĐỘC QUYỀN LAZADA,"989,000", -45%,https://www.lazada.vn/products/pdp-i2909735998-s14059206071.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A14059206071%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A989000%3BdisplayPrice%3A989000%3BsinglePromotionId%3A900000052416140%3BsingleToolCode%3AmillionSubsidy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,98,(59)
iPhone 16 Plus - Hàng Chính Hãng VN/A,"23,590,000", -9%,https://www.lazada.vn/products/pdp-i2792267146-s13627244950.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A13627244950%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A23590000%3BdisplayPrice%3A23590000%3BsinglePromotionId%3A900000052352222%3BsingleToolCode%3AflashSale%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,98,(99)
Kem dưỡng thể hỗ trợ giảm mụn và làm mịn da Paula's Choice 2% BHA Body Smoothing Spot Exfoliant 210ml 5701,"969,000", -1%,https://www.lazada.vn/products/pdp-i279628686-s436514137.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A436514137%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A969000%3BdisplayPrice%3A969000%3BsinglePromotionId%3A900000052384018%3BsingleToolCode%3AmillionSubsidy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,98,(2947)
Balo thời trang đi học đi chơi meet you,"35,000", -29%,https://www.lazada.vn/products/pdp-i2474101514-s12115131733.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A12115131733%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A35000%3BdisplayPrice%3A35000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,https://img.lazcdn.com/g/p/b13f0a548dc93529179d5c31d96910da.jpg_400x400q80.jpg,96,(62)
Blackmores Multi Vitamin for Men Health Protection Food Supports Men's Physiological Health 50 Tablets,"450,000", -20%,https://www.lazada.vn/products/pdp-i1969874815-s9099082133.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A9099082133%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A450000%3BdisplayPrice%3A450000%3BsinglePromotionId%3A900000051768079%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,No image,100,(31)
"Áo Thun Polo THUYỀN SIXMEN Ngắn Tay Dòng Cao Cấp Vải Cá Sấu Sang Trọng, Lịch Lãm 2025 - TTN10","110,000", -56%,https://www.lazada.vn/products/pdp-i3087916282-s14820278673.html?pvid=75ad4556-0829-41ff-b2cb-83d46d92ed46&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A14820278673%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3A75ad4556-0829-41ff-b2cb-83d46d92ed46%3BoriginPrice%3A110000%3BdisplayPrice%3A110000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734821847,https://img.lazcdn.com/g/p/169ab2a6476a6579eb82f498e828e98d.jpg_400x400q80.jpg,96,(58)
"bộ sạc bình ác quy tự động ngắt 12v2A 2Ah-20Ah sạc acquy xe máy, xe ô tô,(màn hình báo đầy)","57,999", -28%,https://www.lazada.vn/products/pdp-i2612378575-s12738984718.html?pvid=ffef1f54-5bab-4df3-85fe-79a15bebac65&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A12738984718%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3Affef1f54-5bab-4df3-85fe-79a15bebac65%3BoriginPrice%3A57999%3BdisplayPrice%3A57999%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734830019,https://img.lazcdn.com/g/p/af97cea32766ab06f15aecf29399d848.jpg_400x400q80.jpg,94,(805)
[HCM]Nước Hoa Hương Tự Nhiên - Xịt Thơm Toàn Thân Body Mist COOC Mùi Hương Quyến rũ Sang Trọng Và Đầy Lôi Cuốn,"30,400", -32%,https://www.lazada.vn/products/pdp-i972780706-s3051334755.html?pvid=ffef1f54-5bab-4df3-85fe-79a15bebac65&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A3051334755%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3Affef1f54-5bab-4df3-85fe-79a15bebac65%3BoriginPrice%3A30400%3BdisplayPrice%3A30400%3BsinglePromotionId%3A900000052212796%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734830019,https://img.lazcdn.com/g/p/188def3438aa6d772795fb3fa9d4971b.png_400x400q80.png,98,(10679)
"khò gas Đèn khò gas 1300 độ bằng đồng nguyên khối độ bền cao khò gas, đầu khò ga mini đầu khò gas bếp ga nhật thùng đá","27,390", -39%,https://www.lazada.vn/products/pdp-i3142232976-s14990349577.html?pvid=ffef1f54-5bab-4df3-85fe-79a15bebac65&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A14990349577%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3Affef1f54-5bab-4df3-85fe-79a15bebac65%3BoriginPrice%3A27390%3BdisplayPrice%3A27390%3BsinglePromotionId%3A900000051768079%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734830019,No image,96,(280)
"1kg( 2 hủ) me cay ngào đường Let's Nuts, hương vị tuổi thơ, đồ ăn vặt cho gia đình, lễ tết","30,333", -16%,https://www.lazada.vn/products/pdp-i2605886307-s12694156771.html?pvid=ffef1f54-5bab-4df3-85fe-79a15bebac65&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A12694156771%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3Affef1f54-5bab-4df3-85fe-79a15bebac65%3BoriginPrice%3A30333%3BdisplayPrice%3A30333%3BsinglePromotionId%3A900000052212796%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734830019,No image,88,(360)
Combo 3 Kem Đánh Răng Closeup Dạng Gel Trắng Răng Diamond Attraction Ngay Sau 1 Lần Chải 100G/Tuýp,"86,000", -43%,https://www.lazada.vn/products/pdp-i1297926065-s4969551627.html?pvid=ffef1f54-5bab-4df3-85fe-79a15bebac65&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A4969551627%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3Affef1f54-5bab-4df3-85fe-79a15bebac65%3BoriginPrice%3A86000%3BdisplayPrice%3A86000%3BsinglePromotionId%3A900000052384018%3BsingleToolCode%3AmillionSubsidy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734830019,No image,100,(9834)
Tai nghe UGREEN Max5c chụp tai không dây 43dB Bluetooth 5.4 Hybrid Active Khử tiếng ồn Hi-Res LDAC 75H Tai nghe chụp tai âm thanh không gian ANC Wireless Earphone Model:35757,"599,000", -40%,https://www.lazada.vn/products/pdp-i3026831742-s14994670096.html?pvid=ffef1f54-5bab-4df3-85fe-79a15bebac65&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A14994670096%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3Affef1f54-5bab-4df3-85fe-79a15bebac65%3BoriginPrice%3A599000%3BdisplayPrice%3A599000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734830019,No image,98,(71)
[15.9 - 17.9 Voucher 18% CHO ĐƠN TỪ 199K] Combo 2 thùng Mì Omachi Hương Vị Lẩu Bắp Bò Riêu Cua Gói 80g - Thùng 30 Gói x 80g,"504,000", -30%,https://www.lazada.vn/products/pdp-i2938669050-s14177819020.html?pvid=ffef1f54-5bab-4df3-85fe-79a15bebac65&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A14177819020%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3Affef1f54-5bab-4df3-85fe-79a15bebac65%3BoriginPrice%3A504000%3BdisplayPrice%3A504000%3BsinglePromotionId%3A900000052384018%3BsingleToolCode%3AmillionSubsidy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734830019,No image,100,(240)
Thùng 24 Chai Sữa Nước Ensure Abbott Hương Vani 237ml [bao bì thay đổi theo từng đợt nhập hàng],"950,000", -37%,https://www.lazada.vn/products/pdp-i1195244981-s4423964186.html?pvid=ffef1f54-5bab-4df3-85fe-79a15bebac65&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A4423964186%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3Affef1f54-5bab-4df3-85fe-79a15bebac65%3BoriginPrice%3A950000%3BdisplayPrice%3A950000%3BsinglePromotionId%3A900000052352222%3BsingleToolCode%3AflashSale%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734830019,No image,100,(62655)
"iPhone 6/6s Plus Case, Clear Shockproof Bumper Case Transparent Silicon TPU Cover for iPhone 6 / 6S Plus 5.5 inch - intl","37,143", -42%,https://www.lazada.vn/products/pdp-i202938437-s253211983.html?pvid=ffef1f54-5bab-4df3-85fe-79a15bebac65&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A253211983%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3Affef1f54-5bab-4df3-85fe-79a15bebac65%3BoriginPrice%3A37143%3BdisplayPrice%3A37143%3BsinglePromotionId%3A900000051768079%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734830019,No image,82,(59)
SeasTina Double-Layer Large Capacity Storage Bag for Clothes and Quilts,"55,000", -50%,https://www.lazada.vn/products/pdp-i3064703757-s14735294039.html?pvid=ffef1f54-5bab-4df3-85fe-79a15bebac65&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A14735294039%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3Affef1f54-5bab-4df3-85fe-79a15bebac65%3BoriginPrice%3A55000%3BdisplayPrice%3A55000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734830019,No image,92,(633)
Ezviz C6N 2Mp Wifi Camera |   C6N Pro 2K 3Mp - Smart 360 Rotation + 2-Way Talk + Motion Tracking - C6N G1 8Mp (New Upgrade),"457,000", -50%,https://www.lazada.vn/products/pdp-i337146881-s13740580466.html?pvid=ffef1f54-5bab-4df3-85fe-79a15bebac65&search=jfy&scm=1007.17519.386432.0&priceCompare=skuId%3A13740580466%3Bsource%3Atpp-recommend-plugin-32104%3Bsn%3Affef1f54-5bab-4df3-85fe-79a15bebac65%3BoriginPrice%3A457000%3BdisplayPrice%3A457000%3BsinglePromotionId%3A900000052212796%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1757734830019,https://img.lazcdn.com/g/p/7885dce1932c834278e155dde7d352a6.jpg_400x400q80.jpg,98,(2569)
